	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
395	""" Biz niş bir pazar bulduk , “ diye böbürleniyor Bay Mills ."	bulduk	5			Biz	1	{'PronType': 'Prs', 'lemma': 'biz'}	PRON	bulduk	5	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'bul'}	VERB	4	[{'id': 3, 'form': 'niş', 'lemma': 'niş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 5, 'deprel': 'amod', 'deps': None, 'misc': None}]	"{'sent_id': '15-4796.train', 'text': '"" Biz niş bir pazar bulduk , “ diye böbürleniyor Bay Mills .', 'treebank': 'UD_Turkish-Penn/tr_penn-ud-train.conllu'}"	buldunuz	1 -> 2	""" Biz niş bir pazar"	""" Biz niş bir pazar buldunuz , “ diye böbürleniyor Bay Mills ."	[]	[{'id': 3, 'form': 'niş', 'lemma': 'niş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 5, 'deprel': 'amod', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0025015291073311	SV-P	tur	1	2	SV	verb	+	[-6.154911041259766, -10.502182006835938, -8.745826721191406, -8.270999908447266, -9.291727066040039, -3.5265064239501953, -7.940759658813477, -5.135684490203857, -10.759443283081055, -9.756462097167969, -8.79594898223877, -7.731983184814453, -2.402041435241699]	[-6.154911041259766, -10.502182006835938, -8.745826721191406, -8.270999908447266, -11.095389366149902, -3.947991371154785, -7.840262413024902, -4.819846153259277, -11.188109397888184, -10.042129516601562, -8.927942276000977, -7.8191728591918945, -2.241605758666992]	99.01446533203125	101.59637451171875	2.5819091796875
396	Biz işte aile gibi bir şeyiz burada , büyük hanımı da kendimize uydurduk , yuvarlanıp gidiyoruz .	şeyiz	5			Biz	0	{'PronType': 'Prs', 'lemma': 'biz'}	PRON	şeyiz	5	{'Mood': 'Gen', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'şey'}	VERB	5	[{'id': 3, 'form': 'aile', 'lemma': 'aile', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': '9185.test', 'text': 'Biz işte aile gibi bir şeyiz burada , büyük hanımı da kendimize uydurduk , yuvarlanıp gidiyoruz .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-test.conllu'}	şeysin	1 -> 2	Biz işte aile gibi bir	Biz işte aile gibi bir şeysin burada , büyük hanımı da kendimize uydurduk , yuvarlanıp gidiyoruz .	[]	[{'id': 3, 'form': 'aile', 'lemma': 'aile', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0032019572573839	SV-P	tur	1	2	SV	verb	+	[-6.773765563964844, -11.584428787231445, -5.591493606567383, -3.8885498046875, -2.996246337890625, -10.318083763122559, -8.118738174438477, -3.93829345703125, -6.852686882019043, -13.237394332885742, -5.143682956695557, -9.473434448242188, -11.637482643127441, -7.172769546508789, -2.789881706237793, -11.330619812011719, -5.267045974731445, -11.393941879272461, -0.5686864852905273]	[-6.773765563964844, -11.584428787231445, -5.591493606567383, -3.8885498046875, -10.402008056640625, -7.8039631843566895, -3.919426918029785, -7.168280601501465, -13.038447380065918, -4.804380893707275, -9.386327743530273, -11.564104080200195, -7.609401702880859, -2.701211929321289, -11.342964172363281, -4.669451713562012, -11.565301895141602, -0.45200157165527344]	138.07723999023438	134.26551818847656	-3.8117218017578125
397	Bütün dünya demokrasi yaparken biz nasıl aristokrasi yaparız ?	yaparız	7			biz	4	{'PronType': 'Prs', 'lemma': 'biz'}	PRON	yaparız	7	{'Aspect': 'Hab', 'Mood': 'Gen', 'Number': 'Plur', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'yap'}	VERB	3	[]	{'sent_id': '0284.test', 'text': 'Bütün dünya demokrasi yaparken biz nasıl aristokrasi yaparız ?', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}	yaparsınız	1 -> 2	Bütün dünya demokrasi yaparken biz nasıl aristokrasi	Bütün dünya demokrasi yaparken biz nasıl aristokrasi yaparsınız ?	[]	[]	0	0	0	False	False	False	0.0037359376648182	SV-P	tur	1	2	SV	verb	+	[-8.09753704071045, -9.454623222351074, -9.824947357177734, -7.297643661499023, -4.874843597412109, -7.994739532470703, -9.634137153625488, -9.287372589111328, -11.456011772155762, -0.42751121520996094]	[-8.09753704071045, -9.454623222351074, -9.824947357177734, -7.297643661499023, -4.874843597412109, -7.994739532470703, -9.634137153625488, -9.287372589111328, -11.362493515014648, -0.19841480255126953]	78.349365234375	78.02674865722656	-0.3226165771484375
398	Ben Türk köylerini karış karış dolaştım , bilirim .	dolaştım	5			Ben	0	{'PronType': 'Prs', 'lemma': 'ben'}	PRON	dolaştım	5	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'dolaş'}	VERB	5	[{'id': 3, 'form': 'köylerini', 'lemma': 'köy', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '3'}, 'head': 6, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 4, 'form': 'karış', 'lemma': 'karış', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 5, 'deprel': 'compound', 'deps': None, 'misc': None}]	{'sent_id': '8426.test', 'text': 'Ben Türk köylerini karış karış dolaştım , bilirim .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-test.conllu'}	dolaştın	1 -> 2	Ben Türk köylerini karış karış	Ben Türk köylerini karış karış dolaştın , bilirim .	[]	[{'id': 3, 'form': 'köylerini', 'lemma': 'köy', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '3'}, 'head': 6, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 4, 'form': 'karış', 'lemma': 'karış', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 5, 'deprel': 'compound', 'deps': None, 'misc': None}]	2	0	2	True	False	True	0.000806599919799	SV-P	tur	1	2	SV	verb	+	[-12.124187469482422, -9.53238296508789, -4.498926639556885, -12.704273223876953, -12.502495765686035, -16.799585342407227, -2.7192869186401367, -10.909897804260254, -0.26416683197021484]	[-12.124187469482422, -9.53238296508789, -4.498926639556885, -12.704273223876953, -12.502495765686035, -14.653226852416992, -5.036581039428711, -2.8571434020996094, -10.45984935760498, -0.3648042678833008]	82.0551986694336	84.73387145996094	2.6786727905273438
399	Biz oraya haberli gittik .	gittik	3			Biz	0	{'PronType': 'Prs', 'lemma': 'biz'}	PRON	gittik	3	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'git'}	VERB	3	[]	{'sent_id': '2573.test', 'text': 'Biz oraya haberli gittik .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}	gittiniz	1 -> 2	Biz oraya haberli	Biz oraya haberli gittiniz .	[]	[]	0	0	0	False	False	False	0.0010188920904049	SV-P	tur	1	2	SV	verb	+	[-7.776884078979492, -10.099777221679688, -7.446025848388672, -11.280054092407227, -1.1474084854125977]	[-7.776884078979492, -10.099777221679688, -7.446025848388672, -12.598676681518555, -1.7535514831542969]	37.750152587890625	39.6749153137207	1.9247627258300781
400	kendi hatalarımı kendim yaptım bile diyemiyorum .	yaptım	3			kendim	2	{'PronType': 'Prs', 'Reflex': 'Yes', 'lemma': 'kendi'}	PRON	yaptım	3	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'yap'}	VERB	1	[]	{'sent_id': '15-8524.train', 'text': 'kendi hatalarımı kendim yaptım bile diyemiyorum .', 'treebank': 'UD_Turkish-Penn/tr_penn-ud-train.conllu'}	yaptığın	1 -> 2	kendi hatalarımı kendim	kendi hatalarımı kendim yaptığın bile diyemiyorum .	[]	[]	0	0	0	False	False	False	0.0013769598821758	SV-P	tur	1	2	SV	verb	+	[-10.488300323486328, -6.514847755432129, -8.176043510437012, -6.179564476013184, -6.355727195739746, -9.786263465881348, -4.191971778869629, -0.5934743881225586]	[-10.488300323486328, -6.514847755432129, -8.176043510437012, -12.375057220458984, -8.176383018493652, -10.09229564666748, -4.123805046081543, -0.5707101821899414]	52.28619384765625	60.5174446105957	8.231250762939453
401	Bu itibarladır ki ben bu partiler hakkında , aynı gaye için yürüyen kardeş partilerdir diyorum .	diyorum	14			ben	3	{'PronType': 'Prs', 'lemma': 'ben'}	PRON	diyorum	14	{'Aspect': 'Prog', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'de'}	VERB	11	[{'id': 6, 'form': 'partiler', 'lemma': 'parti', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'Person': '3'}, 'head': 7, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 10, 'form': 'gaye', 'lemma': 'gaye', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 13, 'form': 'kardeş', 'lemma': 'kardeş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 14, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '3402.train', 'text': 'Bu itibarladır ki ben bu partiler hakkında , aynı gaye için yürüyen kardeş partilerdir diyorum .', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}	diyorsun	1 -> 2	Bu itibarladır ki ben bu partiler hakkında , aynı gaye için yürüyen kardeş partilerdir	Bu itibarladır ki ben bu partiler hakkında , aynı gaye için yürüyen kardeş partilerdir diyorsun .	[]	[{'id': 6, 'form': 'partiler', 'lemma': 'parti', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'Person': '3'}, 'head': 7, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 10, 'form': 'gaye', 'lemma': 'gaye', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 12, 'deprel': 'obj', 'deps': None, 'misc': None}, {'id': 13, 'form': 'kardeş', 'lemma': 'kardeş', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 14, 'deprel': 'amod', 'deps': None, 'misc': None}]	3	0	3	True	False	True	0.0007411938095796	SV-P	tur	1	2	SV	verb	+	[-10.553565979003906, -3.6710166931152344, -9.066637992858887, -8.043229103088379, -5.780969619750977, -4.115102767944336, -9.972101211547852, -8.144449234008789, -4.468097686767578, -6.195608139038086, -11.186569213867188, -6.603568077087402, -7.77608585357666, -10.894323348999023, -7.944738388061523, -10.781213760375977, -6.626955509185791, -9.661092758178711, -0.40468502044677734]	[-10.553565979003906, -3.6710166931152344, -9.066637992858887, -8.043229103088379, -5.780969619750977, -4.115102767944336, -9.972101211547852, -8.144449234008789, -4.468097686767578, -6.195608139038086, -11.186569213867188, -6.603568077087402, -7.77608585357666, -10.894323348999023, -7.944738388061523, -10.781213760375977, -6.626955509185791, -11.939888954162598, -2.9748764038085938]	141.8900146484375	146.73898315429688	4.848968505859375
402	Ben , Anafartalar'da Mustafa Kemal'in bulunduğu en ön siperlerde de kurşun attım .	attım	11			Ben	0	{'PronType': 'Prs', 'lemma': 'ben'}	PRON	attım	11	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'at'}	VERB	11	[{'id': 6, 'form': 'bulunduğu', 'lemma': 'bul', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 9, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 9, 'form': 'siperlerde', 'lemma': 'siper', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Loc', 'Number': 'Plur', 'Person': '3'}, 'head': 12, 'deprel': 'obl', 'deps': None, 'misc': None}]	"{'sent_id': '4915.test', 'text': ""Ben , Anafartalar'da Mustafa Kemal'in bulunduğu en ön siperlerde de kurşun attım ."", 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}"	attın	1 -> 2	Ben , Anafartalar'da Mustafa Kemal'in bulunduğu en ön siperlerde de kurşun	Ben , Anafartalar'da Mustafa Kemal'in bulunduğu en ön siperlerde de kurşun attın .	[]	[{'id': 6, 'form': 'bulunduğu', 'lemma': 'bul', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 9, 'deprel': 'acl', 'deps': None, 'misc': None}, {'id': 9, 'form': 'siperlerde', 'lemma': 'siper', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Loc', 'Number': 'Plur', 'Person': '3'}, 'head': 12, 'deprel': 'obl', 'deps': None, 'misc': None}]	2	0	2	True	False	True	0.002240555332775	SV-P	tur	1	2	SV	verb	+	[-4.837132453918457, -8.336236953735352, -9.513690948486328, -6.42333459854126, -10.633112907409668, -7.853013038635254, -1.1487903594970703, -12.692769050598145, -2.606440544128418, -10.491146087646484, -9.27878189086914, -7.635446548461914, -2.343512535095215, -7.836770534515381, -8.24249267578125, -7.5529327392578125, -11.912490844726562, -8.995292663574219, -4.143454074859619, -10.501999855041504, -8.504352569580078, -0.5919351577758789]	[-4.837132453918457, -8.336236953735352, -9.513690948486328, -6.42333459854126, -10.633112907409668, -7.853013038635254, -1.1487903594970703, -12.692769050598145, -2.606440544128418, -10.491146087646484, -9.27878189086914, -7.635446548461914, -2.343512535095215, -7.836770534515381, -8.24249267578125, -7.5529327392578125, -11.912490844726562, -8.995292663574219, -4.143454074859619, -10.501999855041504, -8.57784652709961, -0.8269863128662109]	162.0751190185547	162.3836669921875	0.3085479736328125
403	Biliyor musun ben bu bourbon viskiyi daha çok seviyorum.	seviyorum	8			ben	2	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'ben'}	PRON	seviyorum	8	{'Aspect': 'Prog', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Pos', 'Polite': 'Infm', 'Tense': 'Pres', 'lemma': 'sev'}	VERB	6	[{'id': 5, 'form': 'bourbon', 'lemma': 'Bourbon', 'upos': 'PROPN', 'xpos': 'Prop', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 6, 'form': 'viskiyi', 'lemma': 'viski', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'obj', 'deps': None, 'misc': None}]	{'old_sent_id': 'mst-3197', 'sent_id': '00006231_85', 'text': 'Biliyor musun ben bu bourbon viskiyi daha çok seviyorum.', 'treebank': 'UD_Turkish-IMST/tr_imst-ud-train.conllu'}	seviyorsun	1 -> 2	Biliyor musun ben bu bourbon viskiyi daha çok	Biliyor musun ben bu bourbon viskiyi daha çok seviyorsun.	[]	[{'id': 5, 'form': 'bourbon', 'lemma': 'Bourbon', 'upos': 'PROPN', 'xpos': 'Prop', 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'nmod', 'deps': None, 'misc': None}, {'id': 6, 'form': 'viskiyi', 'lemma': 'viski', 'upos': 'NOUN', 'xpos': 'Noun', 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '3'}, 'head': 9, 'deprel': 'obj', 'deps': None, 'misc': None}]	2	0	2	True	False	True	0.0018192938962408	SV-P	tur	1	2	SV	verb	+	[-0.8264656066894531, -7.467657089233398, -4.026663303375244, -9.371574401855469, -12.528133392333984, -6.0784759521484375, -12.816383361816406, -6.348974227905273, -5.550647735595703, -5.713334560394287, -3.5441455841064453, -5.063836097717285, -14.039815902709961]	[-0.8264656066894531, -7.467657089233398, -4.026663303375244, -9.371574401855469, -12.528133392333984, -6.0784759521484375, -12.816383361816406, -6.348974227905273, -5.550647735595703, -5.713334560394287, -3.5441455841064453, -7.612098693847656, -13.318276405334473]	93.37611389160156	95.20283508300781	1.82672119140625
404	""" Biz onlara sahte çiftlikler diyoruz . """	diyoruz	5			Biz	1	{'PronType': 'Prs', 'lemma': 'biz'}	PRON	diyoruz	5	{'Aspect': 'Prog', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'de'}	VERB	4	[]	"{'sent_id': '15-5718.train', 'text': '"" Biz onlara sahte çiftlikler diyoruz . ""', 'treebank': 'UD_Turkish-Penn/tr_penn-ud-train.conllu'}"	diyorsunuz	1 -> 2	""" Biz onlara sahte çiftlikler"	""" Biz onlara sahte çiftlikler diyorsunuz . """	[]	[]	0	0	0	False	False	False	0.0027382724929633	SV-P	tur	1	2	SV	verb	+	[-6.154910087585449, -6.922172546386719, -10.598360061645508, -8.767099380493164, -7.584950923919678, -10.073152542114258, -0.5131387710571289, -9.379171371459961]	[-6.154910087585449, -6.922172546386719, -10.598360061645508, -8.767099380493164, -7.584950923919678, -12.781926155090332, -2.321946144104004, -9.306129455566406]	59.992958068847656	64.43749237060547	4.4445343017578125
405	Annemle babam, arkadaşlarına göre nisbeten iyi maaş almalarına karşın (dört kişilik de olsa altı üstü bir öğretmen maaşı işte), bütün kazandıklarını yerler di .	almalarına	8			maaşı	19	{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'lemma': 'maaş'}	NOUN	almalarına	8	{'Case': 'Dat', 'Number': 'Sing', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '3', 'Polarity': 'Pos', 'VerbForm': 'Vnoun', 'lemma': 'al'}	VERB	-11	[{'id': 13, 'form': 'kişilik', 'lemma': 'kişilik', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 15, 'deprel': 'obl', 'deps': None, 'misc': {'DerivedFrom': 'kişi'}}, {'id': 15, 'form': 'olsa', 'lemma': 'ol', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Des', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos'}, 'head': 20, 'deprel': 'advcl', 'deps': None, 'misc': None}, {'id': 16, 'form': 'altı', 'lemma': 'altı', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 20, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 17, 'form': 'üstü', 'lemma': 'üst', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 16, 'deprel': 'compound:redup', 'deps': None, 'misc': None}]	{'sent_id': 'ins_854', 'text': 'Annemle babam, arkadaşlarına göre nisbeten iyi maaş almalarına karşın (dört kişilik de olsa altı üstü bir öğretmen maaşı işte), bütün kazandıklarını yerlerdi.', 'treebank': 'UD_Turkish-BOUN/tr_boun-ud-train.conllu'}	alırsın	3 -> 2	Annemle babam, arkadaşlarına göre nisbeten iyi maaş	Annemle babam, arkadaşlarına göre nisbeten iyi maaş alırsın karşın (dört kişilik de olsa altı üstü bir öğretmen maaşı işte), bütün kazandıklarını yerler di .	[{'id': 13, 'form': 'kişilik', 'lemma': 'kişilik', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Person': '3'}, 'head': 15, 'deprel': 'obl', 'deps': None, 'misc': {'DerivedFrom': 'kişi'}}, {'id': 15, 'form': 'olsa', 'lemma': 'ol', 'upos': 'VERB', 'xpos': None, 'feats': {'Mood': 'Des', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos'}, 'head': 20, 'deprel': 'advcl', 'deps': None, 'misc': None}, {'id': 16, 'form': 'altı', 'lemma': 'altı', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 20, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 17, 'form': 'üstü', 'lemma': 'üst', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3'}, 'head': 16, 'deprel': 'compound:redup', 'deps': None, 'misc': None}]	[]	4	4	0	True	True	False	0.538416185691612	SV-P	tur	3	2	VS	verb	+	[-4.838698387145996, -14.630611419677734, -11.562668800354004, -8.795442581176758, -10.34148120880127, -6.180990695953369, -8.730950355529785, -6.974138259887695, -5.834563255310059, -9.469903945922852, -9.401374816894531, -8.756219863891602, -10.217368125915527, -15.065967559814453, -7.95220947265625, -6.6790971755981445, -6.045073986053467, -12.142741203308105, -7.9298906326293945, -3.5806045532226562, -7.848124980926514, -12.594625473022461, -9.866202354431152, -16.238412857055664, -12.05960464477539, -9.58601188659668, -9.662303924560547, -4.569902420043945, -11.927719116210938, -13.969192504882812, -6.542789459228516]	[-4.838698387145996, -14.630611419677734, -11.562668800354004, -8.795442581176758, -10.34148120880127, -6.180990695953369, -8.730950355529785, -6.974138259887695, -5.834563255310059, -9.469903945922852, -8.156636238098145, -17.606767654418945, -10.25561237335205, -15.034220695495605, -7.987128734588623, -6.72992467880249, -6.083413124084473, -12.023337364196777, -8.033012390136719, -3.58614444732666, -7.838915824890137, -12.565407752990723, -9.898667335510254, -16.174564361572266, -12.262127876281738, -9.496402740478516, -9.664205551147461, -4.647871017456055, -11.910054206848145, -13.99687385559082, -6.531044006347656]	289.994873046875	297.8417663574219	7.846893310546875
406	Sürüp gider en sert ayazlarda bile / Bir tatlı sıcak kış vakti	gider	1			vakti	11	{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'lemma': 'vakit'}	NOUN	gider	1	{'Aspect': 'Hab', 'Mood': 'Gen', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'git'}	VERB	-10	[{'id': 5, 'form': 'ayazlarda', 'lemma': 'ayaz', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Loc', 'Number': 'Plur', 'Person': '3'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '0390.train', 'text': 'Sürüp gider en sert ayazlarda bile / Bir tatlı sıcak kış vakti', 'treebank': 'UD_Turkish-Kenet/tr_kenet-ud-train.conllu'}	gidersin	3 -> 2	Sürüp	Sürüp gidersin en sert ayazlarda bile / Bir tatlı sıcak kış vakti	[{'id': 5, 'form': 'ayazlarda', 'lemma': 'ayaz', 'upos': 'NOUN', 'xpos': None, 'feats': {'Case': 'Loc', 'Number': 'Plur', 'Person': '3'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.269208092845806	SV-P	tur	3	2	VS	verb	+	[-4.542506217956543, -8.910722732543945, -8.429302215576172, -6.731845378875732, -10.9296236038208, -10.961045265197754, -6.682679176330566, -6.84411096572876, -10.989653587341309, -4.3968305587768555, -10.171310424804688, -8.348331451416016, -9.640836715698242, -9.370298385620117]	[-4.542506217956543, -10.31940746307373, -9.461048126220703, -6.755085468292236, -10.867733001708984, -10.629892349243164, -7.232268333435059, -6.876116752624512, -11.053067207336426, -4.18721866607666, -10.209781646728516, -8.440982818603516, -9.673164367675781, -9.08297061920166]	116.94910430908203	119.33124542236328	2.38214111328125
